transaction_id,contract_id,client_id,transaction_date,payment_amt,payment_code
25549,1397,753,1532455690,3333.33,PAYMENT
22911,1397,753,1529863728,3333.33,PAYMENT
20332,1397,753,1527185312,50,PAYMENT
16340,523,753,1522778907,1666.67,PAYMENT
5017,523,753,1506276493,266.66,PAYMENT
10175,523,753,1513876103,1666.67,PAYMENT
15977,523,753,1522170506,1666.67,DEFAULT
15978,523,753,1522170506,266.66,DEFAULT
1422,523,753,1500833314,1666.67,PAYMENT
5408,523,753,1506964095,1666.67,PAYMENT
5409,523,753,1506964095,266.66,PAYMENT
10176,523,753,1513876103,266.66,PAYMENT
5102,523,753,1506449288,266.66,DEFAULT
5101,523,753,1506449288,1666.67,DEFAULT
17902,523,753,1524506910,266.66,PAYMENT
20562,1397,753,1527444516,533.33,PAYMENT
20331,1397,753,1527185312,40049.96,PAYMENT
25550,1397,753,1532455690,533.33,PAYMENT
5016,523,753,1506276493,1666.67,PAYMENT
13931,523,753,1519578505,1666.67,PAYMENT
7372,523,753,1509988096,266.66,PAYMENT
7089,523,753,1509556094,266.66,PAYMENT
7371,523,753,1509988095,1666.67,PAYMENT
7172,523,753,1509901692,266.66,DEFAULT
15858,523,753,1521997709,266.66,PAYMENT
7171,523,753,1509901692,1666.67,DEFAULT
7088,523,753,1509556094,1666.67,PAYMENT
13932,523,753,1519578505,266.66,PAYMENT
20561,1397,753,1527444516,3383.33,PAYMENT
22912,1397,753,1529863728,533.33,PAYMENT
9373,523,753,1513012098,266.66,PAYMENT
3279,523,753,1503511757,1666.67,PAYMENT
6697,523,753,1508951294,266.66,DEFAULT
8995,523,753,1512493693,266.66,DEFAULT
9372,523,753,1513012098,1666.67,PAYMENT
8588,523,753,1511802495,1666.67,DEFAULT
8994,523,753,1512493693,1666.67,DEFAULT
8907,523,753,1512320899,266.66,PAYMENT
8906,523,753,1512320899,1666.67,PAYMENT
8589,523,753,1511802495,266.66,DEFAULT
8429,523,753,1511456896,1666.67,PAYMENT
8430,523,753,1511456896,266.66,PAYMENT
1423,523,753,1500833314,266.66,PAYMENT
11925,523,753,1516727301,1666.67,PAYMENT
12484,523,753,1517764102,266.66,PAYMENT
6619,523,753,1508778493,266.66,PAYMENT
6696,523,753,1508951294,1666.67,DEFAULT
6618,523,753,1508778493,1666.67,PAYMENT
3280,523,753,1503511757,266.66,PAYMENT
11926,523,753,1516727301,266.66,PAYMENT
12045,523,753,1517159299,1666.67,DEFAULT
12483,523,753,1517764102,1666.67,PAYMENT
12046,523,753,1517159299,266.66,DEFAULT
23903,1013,754,1531073359,416.67,PAYMENT
14617,1013,754,1520442503,66.66,PAYMENT
21324,1013,754,1528394951,66.66,PAYMENT
12708,1013,754,1518023300,416.67,PAYMENT
18773,1013,754,1525716510,416.67,PAYMENT
12709,1013,754,1518023300,66.66,PAYMENT
21323,1013,754,1528394951,416.67,PAYMENT
23904,1013,754,1531073359,66.66,PAYMENT
18774,1013,754,1525716510,66.66,PAYMENT
14616,1013,754,1520442503,416.67,PAYMENT
16581,1013,754,1523210907,416.67,PAYMENT
16582,1013,754,1523210907,66.66,PAYMENT
10730,1013,754,1515344899,50,PAYMENT
10729,1013,754,1515344899,5050.04,PAYMENT
11039,1013,754,1515604098,466.67,PAYMENT
11040,1013,754,1515604098,66.66,PAYMENT
4651,342,755,1505758088,151.61,PAYMENT
4652,342,755,1505758088,1666.68,PAYMENT
1320,342,755,1500833312,416.67,PAYMENT
1321,342,755,1500833312,62.49,PAYMENT
3196,342,755,1503425355,416.67,PAYMENT
3197,342,755,1503425355,62.49,PAYMENT
3942,149,756,1504721373,330,PAYMENT
2859,149,756,1502993347,90,DEFAULT
3263,149,756,1503511757,750,PAYMENT
3941,149,756,1504721373,90,PAYMENT
2745,149,756,1502820545,90,PAYMENT
3351,149,756,1503857359,750,DEFAULT
3352,149,756,1503857359,90,DEFAULT
3626,149,756,1504202965,750,PAYMENT
3627,149,756,1504202965,90,PAYMENT
931,149,756,1500228503,90,PAYMENT
3788,149,756,1504548569,750,DEFAULT
3789,149,756,1504548569,90,DEFAULT
2744,149,756,1502820544,750,PAYMENT
930,149,756,1500228503,750,PAYMENT
3264,149,756,1503511757,90,PAYMENT
2858,149,756,1502993347,750,DEFAULT
4287,149,756,1505239781,420,PAYMENT
1225,19,757,1500487710,1166.66,PAYMENT
1226,19,757,1500487710,0.01,DEFAULT
21214,1443,758,1528308549,15050,PAYMENT
23990,1443,758,1531073362,200,PAYMENT
21513,1443,758,1528654153,1300,PAYMENT
21215,1443,758,1528308549,50,PAYMENT
23989,1443,758,1531073362,1250,PAYMENT
21514,1443,758,1528654153,200,PAYMENT
25226,718,759,1532282889,120,PAYMENT
8358,718,759,1511370497,750,PAYMENT
25225,718,759,1532282889,750,PAYMENT
8359,718,759,1511370497,120,PAYMENT
15714,718,759,1521738505,120,PAYMENT
20182,718,759,1527012511,750,PAYMENT
20183,718,759,1527012511,120,PAYMENT
4963,718,759,1506276491,750,PAYMENT
4964,718,759,1506276491,120,PAYMENT
10151,718,759,1513876102,750,PAYMENT
10152,718,759,1513876102,120,PAYMENT
15713,718,759,1521738505,750,PAYMENT
13793,718,759,1519319303,750,PAYMENT
13794,718,759,1519319303,120,PAYMENT
3178,718,759,1503425355,9050,PAYMENT
3179,718,759,1503425355,50,PAYMENT
17703,718,759,1524420513,750,PAYMENT
6500,718,759,1508692095,750,PAYMENT
6501,718,759,1508692095,120,PAYMENT
22795,718,759,1529863725,750,PAYMENT
22796,718,759,1529863725,120,PAYMENT
3419,718,759,1503857360,800,PAYMENT
3420,718,759,1503857360,120,PAYMENT
17704,718,759,1524420513,120,PAYMENT
23707,1430,760,1530727727,266.66,PAYMENT
23706,1430,760,1530727727,1666.67,PAYMENT
21370,1430,760,1528394952,266.66,PAYMENT
21056,1430,760,1528135748,50,PAYMENT
21369,1430,760,1528394952,1716.67,PAYMENT
21055,1430,760,1528135748,20050.04,PAYMENT
22276,1354,761,1529258928,3333.33,PAYMENT
22277,1354,761,1529258928,533.33,PAYMENT
19545,1354,761,1526407711,50,PAYMENT
545,552,761,1499623694,2000,PAYMENT
546,552,761,1499623694,320,PAYMENT
16700,552,761,1523210910,320,PAYMENT
2285,552,761,1502129334,2000,PAYMENT
2286,552,761,1502129334,320,PAYMENT
9158,552,761,1512666495,2000,PAYMENT
9159,552,761,1512666495,320,PAYMENT
18926,552,761,1525716514,320,PAYMENT
16699,552,761,1523210910,2000,PAYMENT
14641,552,761,1520442504,320,PAYMENT
10867,552,761,1515344902,2000,PAYMENT
10868,552,761,1515344902,320,PAYMENT
14640,552,761,1520442504,2000,PAYMENT
5772,552,761,1507482496,2000,PAYMENT
5773,552,761,1507482496,320,PAYMENT
18925,552,761,1525716514,2000,PAYMENT
12728,552,761,1518023300,2000,PAYMENT
12729,552,761,1518023300,320,PAYMENT
7431,552,761,1510074493,2000,PAYMENT
7432,552,761,1510074493,320,PAYMENT
4003,552,761,1504807774,2000,PAYMENT
4004,552,761,1504807774,320,PAYMENT
24673,1354,761,1531678164,3333.33,PAYMENT
19544,1354,761,1526407710,40049.96,PAYMENT
20034,1354,761,1526839716,3383.33,PAYMENT
20035,1354,761,1526839716,533.33,PAYMENT
24674,1354,761,1531678164,533.33,PAYMENT
937,54,762,1500228503,135,PAYMENT
936,54,762,1500228503,750,PAYMENT
25219,1617,763,1532282888,716.67,PAYMENT
16613,740,763,1523210908,583.33,PAYMENT
25220,1617,763,1532282889,73.33,PAYMENT
16614,740,763,1523210908,93.33,PAYMENT
24933,1617,763,1531937359,8050.04,PAYMENT
12619,740,763,1517936901,583.33,PAYMENT
24934,1617,763,1531937359,50,PAYMENT
7352,740,763,1509988095,93.33,PAYMENT
3876,740,763,1504721371,50,PAYMENT
24804,740,763,1531850961,583.33,PAYMENT
7351,740,763,1509988095,583.33,PAYMENT
14530,740,763,1520356102,583.33,PAYMENT
9074,740,763,1512580094,583.33,PAYMENT
14531,740,763,1520356102,93.33,PAYMENT
23933,740,763,1531073360,583.33,PAYMENT
5693,740,763,1507482494,93.33,PAYMENT
19249,740,763,1526234914,583.33,PAYMENT
10801,740,763,1515344901,583.33,PAYMENT
21240,740,763,1528308550,583.33,PAYMENT
4098,740,763,1505066977,633.33,PAYMENT
4099,740,763,1505066977,93.33,PAYMENT
9075,740,763,1512580094,93.33,PAYMENT
19250,740,763,1526234914,93.33,PAYMENT
23934,740,763,1531073360,93.33,PAYMENT
10802,740,763,1515344901,93.33,PAYMENT
5692,740,763,1507482494,583.33,PAYMENT
21241,740,763,1528308550,93.33,PAYMENT
12620,740,763,1517936901,93.33,PAYMENT
24805,740,763,1531850961,93.33,PAYMENT
3875,740,763,1504721371,7049.96,PAYMENT
1246,163,763,1500574110,416.67,PAYMENT
1247,163,763,1500574110,49.99,PAYMENT
2961,163,763,1503252550,49.99,PAYMENT
2960,163,763,1503252550,416.67,PAYMENT
13610,1101,764,1519146503,50,PAYMENT
13859,1101,764,1519578503,466.67,PAYMENT
17660,1101,764,1524420512,66.66,PAYMENT
13609,1101,764,1519146503,5050.04,PAYMENT
13860,1101,764,1519578503,66.66,PAYMENT
17659,1101,764,1524420512,416.67,PAYMENT
15546,1101,764,1521565704,416.67,PAYMENT
19876,1101,764,1526839712,416.67,PAYMENT
23160,1101,764,1530122926,2916.69,PAYMENT
22522,1101,764,1529518125,66.66,PAYMENT
19877,1101,764,1526839712,66.66,PAYMENT
23159,1101,764,1530122926,299.43,PAYMENT
15547,1101,764,1521565704,66.66,PAYMENT
22521,1101,764,1529518125,416.67,PAYMENT
17046,962,765,1523556508,2500,PAYMENT
11325,962,765,1515949704,400,PAYMENT
11324,962,765,1515949704,2500,PAYMENT
13030,962,765,1518455302,400,PAYMENT
9753,962,765,1513530501,2550,PAYMENT
9398,962,765,1513098495,30050,PAYMENT
19395,962,765,1526234917,2500,PAYMENT
9754,962,765,1513530501,400,PAYMENT
13029,962,765,1518455302,2500,PAYMENT
19396,962,765,1526234917,400,PAYMENT
24444,962,765,1531418959,400,PAYMENT
9399,962,765,1513098495,50,PAYMENT
17047,962,765,1523556508,400,PAYMENT
21808,962,765,1528826942,2500,PAYMENT
21809,962,765,1528826942,400,PAYMENT
24443,962,765,1531418959,2500,PAYMENT
14973,962,765,1520874506,400,PAYMENT
14972,962,765,1520874505,2500,PAYMENT
6427,783,766,1508692093,250,PAYMENT
15531,783,766,1521565704,40,PAYMENT
4755,783,766,1505930889,50,PAYMENT
4754,783,766,1505930889,3050,PAYMENT
2361,200,766,1502215735,333.34,PAYMENT
2360,200,766,1502215735,9.17,PAYMENT
695,200,766,1499882898,166.67,PAYMENT
696,200,766,1499882898,24.99,PAYMENT
25388,783,766,1532282893,60,PAYMENT
25387,783,766,1532282893,40,PAYMENT
4914,783,766,1506276490,40,PAYMENT
4913,783,766,1506276490,300,PAYMENT
20042,783,766,1526839716,100,PAYMENT
6428,783,766,1508692093,40,PAYMENT
9954,783,766,1513789696,40,PAYMENT
9953,783,766,1513789696,250,PAYMENT
17621,783,766,1524420510,250,PAYMENT
11678,783,766,1516554499,250,PAYMENT
15530,783,766,1521565704,250,PAYMENT
11679,783,766,1516554499,40,PAYMENT
25557,783,766,1532455690,10,DEFAULT
22605,783,766,1529518127,100,PAYMENT
25559,783,766,1532455690,750,PAYMENT
17622,783,766,1524420511,40,PAYMENT
13622,783,766,1519146503,40,PAYMENT
13621,783,766,1519146503,250,PAYMENT
25558,783,766,1532455690,121.58,PAYMENT
8181,783,766,1511197695,250,PAYMENT
8182,783,766,1511197695,40,PAYMENT
276,593,767,1499278088,5000,PAYMENT
580,593,767,1499710095,466.67,PAYMENT
581,593,767,1499710095,62.5,PAYMENT
4710,593,767,1505844489,416.67,PAYMENT
4711,593,767,1505844489,62.5,PAYMENT
9891,593,767,1513703297,416.67,PAYMENT
9892,593,767,1513703297,62.5,PAYMENT
160,593,767,1499105285,5050.04,PAYMENT
161,593,767,1499105285,50,PAYMENT
683,593,767,1499882897,62.5,DEFAULT
684,593,767,1499882897,466.67,DEFAULT
719,593,767,1499882898,466.67,PAYMENT
720,593,767,1499882898,62.5,PAYMENT
812,593,767,1500228500,466.67,DEFAULT
11690,593,767,1516554500,416.67,PAYMENT
11691,593,767,1516554500,62.5,PAYMENT
2980,593,767,1503252550,416.67,PAYMENT
2981,593,767,1503252550,62.5,PAYMENT
18161,593,767,1525025308,833.34,PAYMENT
377,593,767,1499364490,5000,DEFAULT
6360,593,767,1508432890,416.67,PAYMENT
6361,593,767,1508432890,62.5,PAYMENT
811,593,767,1500228500,62.5,DEFAULT
13523,593,767,1519060102,416.67,PAYMENT
18160,593,767,1525025308,23.58,PAYMENT
892,593,767,1500228502,466.67,PAYMENT
893,593,767,1500228502,62.5,PAYMENT
17528,593,767,1524161306,62.5,PAYMENT
15449,593,767,1521479304,62.5,PAYMENT
17527,593,767,1524161306,416.67,PAYMENT
13524,593,767,1519060102,62.5,PAYMENT
8026,593,767,1511111295,416.67,PAYMENT
8027,593,767,1511111295,62.5,PAYMENT
15448,593,767,1521479304,416.67,PAYMENT
2204,447,768,1502042932,1666.67,PAYMENT
2205,447,768,1502042932,249.99,PAYMENT
9030,447,768,1512493694,1666.67,PAYMENT
9031,447,768,1512493694,249.99,PAYMENT
14489,447,768,1520269706,249.99,PAYMENT
307,447,768,1499278089,1666.67,PAYMENT
10851,447,768,1515344902,1666.67,PAYMENT
308,447,768,1499278089,249.99,PAYMENT
10852,447,768,1515344902,249.99,PAYMENT
5587,447,768,1507223291,1666.67,PAYMENT
5588,447,768,1507223291,249.99,PAYMENT
12563,447,768,1517850500,1666.67,PAYMENT
12564,447,768,1517850500,249.99,PAYMENT
14488,447,768,1520269706,1666.67,PAYMENT
3859,447,768,1504634971,1666.67,PAYMENT
3860,447,768,1504634971,249.99,PAYMENT
7278,447,768,1509901695,249.99,PAYMENT
7277,447,768,1509901695,1666.67,PAYMENT
3508,176,769,1503943762,1333.33,PAYMENT
3509,176,769,1503943763,160,PAYMENT
1801,176,769,1501438123,160,PAYMENT
1800,176,769,1501438123,1333.33,PAYMENT
13858,852,770,1519578503,66.66,PAYMENT
165,231,770,1499105285,24.99,PAYMENT
17982,852,770,1524679710,66.66,PAYMENT
2037,231,770,1501783728,166.67,PAYMENT
3658,231,770,1504462166,166.67,PAYMENT
17981,852,770,1524679710,416.67,PAYMENT
17066,852,770,1523815707,66.66,DEFAULT
17984,852,770,1524679710,66.66,PAYMENT
17065,852,770,1523815707,416.67,DEFAULT
16442,852,770,1522951704,66.66,DEFAULT
8399,852,770,1511456895,416.67,PAYMENT
8400,852,770,1511456895,66.66,PAYMENT
6583,852,770,1508778492,50,PAYMENT
13857,852,770,1519578503,416.67,PAYMENT
16441,852,770,1522951704,416.67,DEFAULT
18183,852,770,1525025308,66.66,DEFAULT
6800,852,770,1509037694,66.66,PAYMENT
16314,852,770,1522778906,416.67,PAYMENT
16315,852,770,1522778906,66.66,PAYMENT
16894,852,770,1523470107,416.67,PAYMENT
15988,852,770,1522170506,66.66,DEFAULT
18182,852,770,1525025308,416.67,DEFAULT
10122,852,770,1513876101,66.66,PAYMENT
10121,852,770,1513876101,416.67,PAYMENT
15987,852,770,1522170506,416.67,DEFAULT
17983,852,770,1524679710,416.67,PAYMENT
19426,852,770,1526321310,2916.68,PAYMENT
11901,852,770,1516727300,416.67,PAYMENT
18332,852,770,1525025312,200,PAYMENT
6799,852,770,1509037694,466.67,PAYMENT
15786,852,770,1521997707,66.66,PAYMENT
6582,852,770,1508778492,5050.04,PAYMENT
18438,852,770,1525198109,200,DEFAULT
11902,852,770,1516727300,66.66,PAYMENT
18184,852,770,1525025308,416.67,DEFAULT
18185,852,770,1525025308,66.66,DEFAULT
15785,852,770,1521997707,416.67,PAYMENT
164,231,770,1499105285,166.67,PAYMENT
5451,231,770,1507050489,166.67,PAYMENT
5452,231,770,1507050489,24.99,PAYMENT
3659,231,770,1504462166,24.99,PAYMENT
16895,852,770,1523470107,66.66,PAYMENT
2038,231,770,1501783728,24.99,PAYMENT
9588,974,771,1513530497,50,PAYMENT
10008,974,771,1513789698,293.33,PAYMENT
15386,974,771,1521392906,1833.33,PAYMENT
17393,974,771,1523988508,1833.33,PAYMENT
15387,974,771,1521392906,293.33,PAYMENT
10007,974,771,1513789698,1883.33,PAYMENT
22250,974,771,1529258927,1833.33,PAYMENT
24896,974,771,1531850964,1833.33,PAYMENT
13476,974,771,1518973706,1833.33,PAYMENT
13477,974,771,1518973706,293.33,PAYMENT
9587,974,771,1513530496,22049.96,PAYMENT
11567,974,771,1516208899,293.33,PAYMENT
17394,974,771,1523988508,293.33,PAYMENT
11566,974,771,1516208899,1833.33,PAYMENT
22251,974,771,1529258927,293.33,PAYMENT
24897,974,771,1531850964,293.33,PAYMENT
19782,974,771,1526580515,1833.33,PAYMENT
19783,974,771,1526580515,293.33,PAYMENT
22104,840,772,1529258923,416.67,PAYMENT
22105,840,772,1529258923,66.66,PAYMENT
6472,840,772,1508692094,466.67,PAYMENT
15291,840,772,1521392904,66.66,PAYMENT
15290,840,772,1521392904,416.67,PAYMENT
13369,840,772,1518973703,66.66,PAYMENT
9652,840,772,1513530498,66.66,PAYMENT
9651,840,772,1513530498,416.67,PAYMENT
11528,840,772,1516208898,416.67,PAYMENT
13368,840,772,1518973703,416.67,PAYMENT
24832,840,772,1531850962,416.67,PAYMENT
19736,840,772,1526580513,416.67,PAYMENT
6231,840,772,1508260090,5050.04,PAYMENT
11529,840,772,1516208898,66.66,PAYMENT
6232,840,772,1508260090,50,PAYMENT
24833,840,772,1531850962,66.66,PAYMENT
6473,840,772,1508692095,66.66,PAYMENT
17361,840,772,1523988507,416.67,PAYMENT
19737,840,772,1526580513,66.66,PAYMENT
8052,840,772,1511111295,416.67,PAYMENT
17362,840,772,1523988507,66.66,PAYMENT
8053,840,772,1511111295,66.66,PAYMENT
15475,646,773,1521479305,146.66,PAYMENT
17549,646,773,1524161306,916.67,PAYMENT
15474,646,773,1521479305,916.67,PAYMENT
17550,646,773,1524161306,146.66,PAYMENT
1154,646,773,1500487708,11050.04,PAYMENT
1155,646,773,1500487708,50,PAYMENT
4728,646,773,1505844490,916.67,PAYMENT
4729,646,773,1505844490,146.66,PAYMENT
9911,646,773,1513703297,916.67,PAYMENT
9912,646,773,1513703297,146.66,PAYMENT
19953,646,773,1526839714,146.66,PAYMENT
1392,646,773,1500833313,966.67,PAYMENT
1393,646,773,1500833313,146.66,PAYMENT
22452,646,773,1529431725,146.66,PAYMENT
19952,646,773,1526839714,916.67,PAYMENT
11774,646,773,1516554502,916.67,PAYMENT
11775,646,773,1516554502,146.66,PAYMENT
3036,646,773,1503252551,916.67,PAYMENT
3037,646,773,1503252551,146.66,PAYMENT
6382,646,773,1508432891,916.67,PAYMENT
6383,646,773,1508432891,146.66,PAYMENT
22451,646,773,1529431725,916.67,PAYMENT
13549,646,773,1519060103,916.67,PAYMENT
13550,646,773,1519060103,146.66,PAYMENT
8094,646,773,1511111297,916.67,PAYMENT
8095,646,773,1511111297,146.66,PAYMENT
2065,440,774,1501783729,916.67,PAYMENT
2066,440,774,1501783729,128.33,PAYMENT
8866,440,774,1512320898,916.67,PAYMENT
8867,440,774,1512320898,128.33,PAYMENT
10627,440,774,1514999298,916.67,PAYMENT
10628,440,774,1514999298,128.33,PAYMENT
5471,440,774,1507050490,916.67,PAYMENT
5472,440,774,1507050490,128.33,PAYMENT
14373,440,774,1520183308,916.67,PAYMENT
14374,440,774,1520183308,128.33,PAYMENT
12459,440,774,1517764101,916.67,PAYMENT
12460,440,774,1517764101,128.33,PAYMENT
196,440,774,1499105286,916.67,PAYMENT
197,440,774,1499105286,128.33,PAYMENT
7249,440,774,1509901694,916.67,PAYMENT
7250,440,774,1509901694,128.33,PAYMENT
3724,440,774,1504462168,916.67,PAYMENT
3725,440,774,1504462168,128.33,PAYMENT
9008,820,775,1512493693,416.67,PAYMENT
14466,820,775,1520269706,416.67,PAYMENT
22044,820,775,1529258921,416.67,DEFAULT
17456,820,775,1524074908,416.67,PAYMENT
11370,820,775,1516036099,416.67,PAYMENT
5671,820,775,1507482493,66.66,PAYMENT
5670,820,775,1507482493,466.67,PAYMENT
24778,820,775,1531850961,66.66,DEFAULT
9009,820,775,1512493693,66.66,PAYMENT
21859,820,775,1528913351,66.66,PAYMENT
24777,820,775,1531850961,416.67,DEFAULT
23781,820,775,1530814126,416.67,PAYMENT
18765,820,775,1525716510,416.67,PAYMENT
15151,820,775,1521133702,66.66,DEFAULT
16463,820,775,1522951705,66.66,PAYMENT
18766,820,775,1525716510,66.66,PAYMENT
5562,820,775,1507223290,50,PAYMENT
16728,820,775,1523297304,66.66,DEFAULT
10766,820,775,1515344900,66.66,PAYMENT
10765,820,775,1515344900,416.67,PAYMENT
5561,820,775,1507223290,5050.04,PAYMENT
23782,820,775,1530814126,66.66,PAYMENT
10944,820,775,1515517699,66.66,DEFAULT
10943,820,775,1515517699,416.67,DEFAULT
24830,820,775,1531850962,416.67,PAYMENT
24831,820,775,1531850962,66.66,PAYMENT
11371,820,775,1516036099,66.66,PAYMENT
21292,820,775,1528394950,66.66,DEFAULT
14467,820,775,1520269706,66.66,PAYMENT
24096,820,775,1531159761,416.67,DEFAULT
7213,820,775,1509901693,416.67,PAYMENT
22045,820,775,1529258921,66.66,DEFAULT
17407,820,775,1524074907,416.67,DEFAULT
17408,820,775,1524074907,66.66,DEFAULT
24097,820,775,1531159761,66.66,DEFAULT
21858,820,775,1528913351,416.67,PAYMENT
15007,820,775,1520960903,66.66,PAYMENT
14569,820,775,1520442502,66.66,DEFAULT
14568,820,775,1520442502,416.67,DEFAULT
22098,820,775,1529258923,416.67,PAYMENT
15171,820,775,1521133703,416.67,PAYMENT
7214,820,775,1509901693,66.66,PAYMENT
15150,820,775,1521133702,416.67,DEFAULT
17098,820,775,1523815708,416.67,PAYMENT
17099,820,775,1523815708,66.66,PAYMENT
12539,820,775,1517850499,416.67,PAYMENT
17457,820,775,1524074908,66.66,PAYMENT
24503,820,775,1531678159,416.67,PAYMENT
15006,820,775,1520960903,416.67,PAYMENT
16462,820,775,1522951705,416.67,PAYMENT
21291,820,775,1528394950,416.67,DEFAULT
12540,820,775,1517850499,66.66,PAYMENT
21173,820,775,1528222126,66.66,PAYMENT
24504,820,775,1531678159,66.66,PAYMENT
21172,820,775,1528222126,416.67,PAYMENT
22099,820,775,1529258923,66.66,PAYMENT
15172,820,775,1521133703,66.66,PAYMENT
16727,820,775,1523297304,416.67,DEFAULT
6555,512,776,1508692097,300,PAYMENT
13744,512,776,1519232903,2000,PAYMENT
17783,512,776,1524420515,2000,PAYMENT
3160,512,776,1503338954,300,PAYMENT
17784,512,776,1524420515,300,PAYMENT
1433,512,776,1500833314,300,PAYMENT
11832,512,776,1516554503,2000,PAYMENT
8302,512,776,1511284094,300,PAYMENT
4883,512,776,1506017291,2000,PAYMENT
4884,512,776,1506017291,300,PAYMENT
10087,512,776,1513876100,2000,PAYMENT
10088,512,776,1513876100,300,PAYMENT
15663,512,776,1521652107,300,PAYMENT
8301,512,776,1511284094,2000,PAYMENT
15662,512,776,1521652107,2000,PAYMENT
1432,512,776,1500833314,2000,PAYMENT
11833,512,776,1516554503,300,PAYMENT
3159,512,776,1503338954,2000,PAYMENT
6554,512,776,1508692097,2000,PAYMENT
13745,512,776,1519232903,300,PAYMENT
23163,613,777,1530122926,1000,PAYMENT
8207,613,777,1511197695,1000,PAYMENT
23165,613,777,1530122926,2320,DEFAULT
8208,613,777,1511197695,160,PAYMENT
23476,613,777,1530468530,190,PAYMENT
4124,613,777,1505066977,1000,PAYMENT
23161,613,777,1530122926,1000,PAYMENT
4125,613,777,1505066977,160,PAYMENT
23475,613,777,1530468530,160,PAYMENT
566,613,777,1499710095,12050,PAYMENT
22725,613,777,1529863723,350,DEFAULT
567,613,777,1499710095,50,PAYMENT
23162,613,777,1530122926,160,PAYMENT
21274,613,777,1528308551,350,PAYMENT
23158,613,777,1530122926,190,PAYMENT
9265,613,777,1512925698,1000,PAYMENT
23736,613,777,1530727727,190,PAYMENT
9266,613,777,1512925698,160,PAYMENT
21933,613,777,1528999725,50,PAYMENT
9388,613,777,1513098495,1000,DEFAULT
22612,613,777,1529518127,350,PAYMENT
9389,613,777,1513098495,160,DEFAULT
23157,613,777,1530122926,160,PAYMENT
9806,613,777,1513616897,1000,PAYMENT
23860,613,777,1531073358,350,DEFAULT
9807,613,777,1513616897,160,PAYMENT
23164,613,777,1530122926,160,PAYMENT
2484,613,777,1502388538,1000,PAYMENT
24365,613,777,1531332562,350,PAYMENT
9939,613,777,1513789696,1000,DEFAULT
25006,613,777,1531937361,350,PAYMENT
2485,613,777,1502388538,160,PAYMENT
21917,613,777,1528913353,300,PAYMENT
9940,613,777,1513789696,160,DEFAULT
23735,613,777,1530727727,160,PAYMENT
10363,613,777,1514394497,1000,PAYMENT
10364,613,777,1514394497,160,PAYMENT
19100,613,777,1525889310,350,PAYMENT
20748,613,777,1527703714,350,PAYMENT
15950,613,777,1522084105,1000,PAYMENT
11057,613,777,1515604099,1000,PAYMENT
11058,613,777,1515604099,160,PAYMENT
11167,613,777,1515949700,1000,DEFAULT
11168,613,777,1515949700,160,DEFAULT
15951,613,777,1522084105,160,PAYMENT
13675,613,777,1519232901,160,DEFAULT
5888,613,777,1507655291,1000,PAYMENT
5889,613,777,1507655291,160,PAYMENT
11786,613,777,1516554502,1000,PAYMENT
11787,613,777,1516554502,160,PAYMENT
11864,613,777,1516727299,1000,DEFAULT
11865,613,777,1516727300,160,DEFAULT
15500,613,777,1521479305,160,PAYMENT
11997,613,777,1516813702,1000,PAYMENT
11998,613,777,1516813702,160,PAYMENT
15499,613,777,1521479305,1000,PAYMENT
18560,613,777,1525284511,350,PAYMENT
14085,613,777,1519751304,300,PAYMENT
18057,613,777,1524679712,350,PAYMENT
784,613,777,1499969300,1050,PAYMENT
19694,613,777,1526494113,350,PAYMENT
785,613,777,1499969300,160,PAYMENT
20311,613,777,1527098912,350,PAYMENT
12921,613,777,1518368903,1000,PAYMENT
12922,613,777,1518368903,160,PAYMENT
13035,613,777,1518541700,1000,DEFAULT
13036,613,777,1518541700,160,DEFAULT
13553,613,777,1519060103,1000,PAYMENT
13554,613,777,1519060103,160,PAYMENT
13674,613,777,1519232901,1000,DEFAULT
14431,613,777,1520183309,100,PAYMENT
17505,613,777,1524074909,350,PAYMENT
14233,613,777,1519924102,300,DEFAULT
16048,613,777,1522256904,160,DEFAULT
16047,613,777,1522256904,1000,DEFAULT
7664,613,777,1510506495,1000,PAYMENT
7665,613,777,1510506495,160,PAYMENT
7760,613,777,1510679291,1000,DEFAULT
7761,613,777,1510679292,160,DEFAULT
21259,597,778,1528308550,213.33,PAYMENT
515,597,778,1499623693,1383.33,PAYMENT
21258,597,778,1528308550,1333.33,PAYMENT
516,597,778,1499623693,213.33,PAYMENT
2194,597,778,1502042932,1333.33,PAYMENT
2195,597,778,1502042932,213.33,PAYMENT
16672,597,778,1523210909,213.33,PAYMENT
9092,597,778,1512580095,1333.33,PAYMENT
9093,597,778,1512580095,213.33,PAYMENT
328,597,778,1499364489,16049.96,PAYMENT
16671,597,778,1523210909,1333.33,PAYMENT
329,597,778,1499364489,50,PAYMENT
10847,597,778,1515344902,1333.33,PAYMENT
10848,597,778,1515344902,213.33,PAYMENT
5740,597,778,1507482495,1333.33,PAYMENT
5741,597,778,1507482495,213.33,PAYMENT
18897,597,778,1525716513,1333.33,PAYMENT
18898,597,778,1525716513,213.33,PAYMENT
12637,597,778,1517936901,1333.33,PAYMENT
12638,597,778,1517936901,213.33,PAYMENT
14553,597,778,1520356102,213.33,PAYMENT
14552,597,778,1520356102,1333.33,PAYMENT
7367,597,778,1509988095,1333.33,PAYMENT
